State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,42.0,70000,80000,75000,2023-06-22
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,24.0,70000,80000,75000,2023-06-23
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,28.0,70000,80000,75000,2023-06-24
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,35.0,70000,80000,75000,2023-06-27
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,47.0,70000,80000,75000,2023-06-28
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,33.0,70000,80000,75000,2023-07-01
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,22.0,70000,80000,75000,2023-07-03
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,48.0,70000,80000,75000,2023-07-04
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,22.0,70000,80000,75000,2023-07-05
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,47.0,70000,80000,75000,2023-07-06
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,70.0,70000,80000,75000,2023-07-07
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,78.0,70000,80000,75000,2023-07-08
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,53.0,70000,80000,75000,2023-07-11
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,85.0,70000,80000,75000,2023-07-12
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,85.0,70000,80000,75000,2023-07-13
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,90.0,70000,80000,75000,2023-07-14
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,48.0,70000,80000,75000,2023-07-15
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,78.0,70000,80000,75000,2023-07-18
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,91.0,70000,80000,75000,2023-07-19
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,41.0,70000,80000,75000,2023-07-20
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,38.0,70000,80000,75000,2023-07-21
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,47.0,70000,80000,75000,2023-07-22
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,2.0,70000,80000,75000,2023-07-24
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,59.0,70000,80000,75000,2023-07-25
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,45.0,70000,80000,75000,2023-07-26
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,41.0,70000,80000,75000,2023-07-27
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,55.0,70000,80000,75000,2023-07-28
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,60.0,70000,80000,75000,2023-07-29
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,3.0,70000,80000,75000,2023-07-31
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,21.0,70000,80000,75000,2023-08-01
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,62.0,70000,80000,75000,2023-08-02
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,77.0,70000,80000,75000,2023-08-03
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,133.0,70000,80000,75000,2023-08-04
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,60.0,70000,80000,75000,2023-08-05
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,4.0,70000,80000,75000,2023-08-07
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,73.0,70000,80000,75000,2023-08-08
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,68.0,70000,80000,75000,2023-08-09
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,57.0,70000,80000,75000,2023-08-10
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,37.0,70000,80000,75000,2023-08-11
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,86.0,70000,80000,75000,2023-08-12
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,72.0,70000,80000,75000,2023-08-17
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,45.0,70000,80000,75000,2023-08-18
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,72.0,70000,80000,75000,2023-08-19
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,42.0,70000,80000,75000,2023-08-22
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,58.0,70000,80000,75000,2023-08-23
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,79.0,70000,80000,75000,2023-08-24
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,56.0,70000,80000,75000,2023-08-25
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,38.0,70000,80000,75000,2023-08-26
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,38.0,70000,80000,75000,2023-08-29
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,21.0,70000,80000,75000,2023-08-31
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,79.0,70000,80000,75000,2023-09-01
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,61.0,70000,80000,75000,2023-09-05
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,82.0,70000,80000,75000,2023-09-06
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,3.0,70000,80000,75000,2023-09-08
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,64.0,70000,80000,75000,2023-09-09
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,6.0,70000,80000,75000,2023-09-11
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,100.0,70000,80000,75000,2023-09-12
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,84.0,70000,80000,75000,2023-09-13
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,38.0,70000,80000,75000,2023-09-14
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,25.0,70000,80000,75000,2023-09-15
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,64.0,70000,80000,75000,2023-09-16
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,35.0,70000,80000,75000,2023-09-21
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,71.0,70000,80000,75000,2023-09-22
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,82.0,70000,80000,75000,2023-09-27
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,36.0,70000,80000,75000,2023-10-02
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,43.0,70000,80000,75000,2023-10-03
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,66.0,70000,80000,75000,2023-10-04
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,95.0,70000,80000,75000,2023-10-05
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,47.0,70000,80000,75000,2023-10-06
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,115.0,70000,80000,75000,2023-10-07
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,21.0,70000,80000,75000,2023-10-09
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,115.0,70000,80000,75000,2023-10-10
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,140.0,70000,80000,75000,2023-10-11
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,61.0,70000,80000,75000,2023-10-12
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,69.0,70000,80000,75000,2023-10-13
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,83.0,70000,80000,75000,2023-10-14
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,3.0,70000,80000,75000,2023-10-16
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,55.0,70000,80000,75000,2023-10-17
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,122.0,65000,75000,70000,2023-10-18
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,68.0,65000,75000,70000,2023-10-19
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,94.0,65000,75000,70000,2023-10-20
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,6.0,65000,75000,70000,2023-10-23
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,81.0,65000,75000,70000,2023-10-25
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,101.0,65000,75000,70000,2023-10-26
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,44.0,65000,75000,70000,2023-10-28
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,74.0,65000,75000,70000,2023-10-30
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,85.0,65000,75000,70000,2023-10-31
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,134.0,65000,75000,70000,2023-11-01
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,101.0,65000,75000,70000,2023-11-02
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,147.0,65000,75000,70000,2023-11-03
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,67.0,65000,75000,70000,2023-11-06
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,68.0,65000,80000,72500,2023-11-07
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,67.0,65000,80000,72500,2023-11-08
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,64.0,65000,80000,72500,2023-11-09
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,91.0,65000,80000,72500,2023-11-10
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,39.0,65000,80000,72500,2023-11-11
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,23.0,65000,80000,72500,2023-11-13
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,21.0,65000,80000,72500,2023-11-17
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,80.0,65000,80000,72500,2023-11-21
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,104.0,65000,80000,72500,2023-11-22
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,47.0,65000,80000,72500,2023-11-23
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,52.0,65000,80000,72500,2023-11-24
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,21.0,65000,80000,72500,2023-11-27
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,39.0,64000,82000,73000,2023-11-28
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,41.0,64000,82000,73000,2023-12-04
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,59.0,64000,82000,73000,2023-12-05
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,66.0,64000,82000,73000,2023-12-06
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,58.0,64000,82000,73000,2023-12-07
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,106.0,64000,82000,73000,2023-12-08
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,188.0,64000,82000,73000,2023-12-09
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,56.0,64000,82000,73000,2023-12-12
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,72.0,64000,82000,73000,2023-12-13
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,89.0,64000,82000,73000,2023-12-15
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,117.0,64000,82000,73000,2023-12-16
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,5.0,64000,82000,73000,2023-12-18
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,65.0,64000,82000,73000,2023-12-19
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,91.0,64000,82000,73000,2023-12-20
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,104.0,64000,82000,73000,2023-12-21
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,101.0,64000,82000,73000,2023-12-22
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,9.0,64000,82000,73000,2023-12-25
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,70.0,64000,82000,73000,2023-12-26
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,48.0,64000,82000,73000,2023-12-27
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,159.0,64000,82000,73000,2023-12-28
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,90.0,64000,82000,73000,2023-12-29
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,70.0,64000,82000,73000,2023-12-30
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,25.0,64000,82000,73000,2024-01-02
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,61.0,64000,82000,73000,2024-01-03
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,64.0,64000,82000,73000,2024-01-04
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,68.0,64000,82000,73000,2024-01-05
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,55.0,64000,82000,73000,2024-01-06
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,45.0,64000,82000,73000,2024-01-09
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,135.0,64000,82000,73000,2024-01-10
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,210.0,64000,82000,73000,2024-01-11
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,42.0,64000,82000,73000,2024-01-12
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,27.0,64000,82000,73000,2024-01-13
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,62.0,64000,82000,73000,2024-01-16
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,85.0,64000,82000,73000,2024-01-17
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,43.0,64000,82000,73000,2024-01-18
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,45.0,64000,82000,73000,2024-01-19
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,39.0,64000,82000,73000,2024-01-24
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,10.0,64000,82000,73000,2024-01-29
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,77.0,64000,82000,73000,2024-01-30
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,51.0,64000,82000,73000,2024-01-31
Maharashtra,Mumbai,Mumbai,Other,Dry Fruits,45.0,64000,82000,73000,2024-02-01
Odisha,Cuttack,Banki,Other,Dry Fruits,2.0,2000,2400,2200,2014-10-20
Odisha,Cuttack,Banki,Other,Dry Fruits,4.6,4000,4500,4200,2015-01-25
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,2800,3000,2900,2015-04-05
Odisha,Cuttack,Banki,Other,Dry Fruits,1.5,2800,3000,2900,2015-04-08
Odisha,Cuttack,Banki,Other,Dry Fruits,0.5,2500,3000,2800,2015-05-11
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,2400,2600,2500,2015-08-27
Odisha,Cuttack,Banki,Other,Dry Fruits,0.5,3800,4000,3900,2015-09-13
Odisha,Cuttack,Banki,Other,Dry Fruits,0.5,2800,3000,2900,2015-10-02
Odisha,Cuttack,Banki,Other,Dry Fruits,0.5,2800,3000,2900,2015-11-11
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,2800,3000,2900,2015-11-14
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,3500,4000,3800,2015-12-11
Odisha,Cuttack,Banki,Other,Dry Fruits,1.2,2400,2600,2500,2016-01-24
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,1000,1200,1100,2016-02-18
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,2000,2400,2200,2016-02-20
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,1600,1800,1700,2016-02-29
Odisha,Cuttack,Banki,Other,Dry Fruits,0.5,2000,2400,2200,2016-03-09
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,2600,2800,2700,2016-06-19
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,4000,4500,4200,2016-07-26
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,2500,2800,2600,2016-10-10
Odisha,Cuttack,Banki,Other,Dry Fruits,0.5,2500,2800,2600,2016-10-17
Odisha,Cuttack,Banki,Other,Dry Fruits,0.5,2800,3000,2900,2016-10-29
Odisha,Cuttack,Banki,Other,Dry Fruits,0.5,2800,3000,2900,2016-10-30
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,1600,1800,1700,2018-02-27
Odisha,Cuttack,Banki,Other,Dry Fruits,1.2,2800,3000,2900,2018-06-18
Odisha,Cuttack,Banki,Other,Dry Fruits,1.2,3800,4000,3900,2018-09-22
Odisha,Cuttack,Banki,Other,Dry Fruits,1.0,3600,4000,3800,2018-09-30
Odisha,Cuttack,Banki,Other,Dry Fruits,2.0,1500,1800,1600,2019-03-12
Odisha,Cuttack,Banki,Other,Dry Fruits,1.5,3000,4000,3500,2021-01-05
Odisha,Cuttack,Banki,Other,Dry Fruits,1.2,4000,5000,4500,2021-11-09
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-01
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-02
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,2.0,2500,3000,2700,2010-09-03
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2600,3000,2800,2010-09-04
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-06
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-08
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-09
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-13
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-14
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-15
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-16
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-18
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-20
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-22
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-23
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,2.0,2000,2800,2500,2010-09-24
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2010-09-26
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2200,3000,2500,2010-10-01
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,2.0,2500,3000,2800,2011-10-10
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2600,2011-10-12
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2011-10-17
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2011-10-18
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,2.0,3500,4000,3800,2011-10-26
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,2.0,3500,4000,3600,2011-10-27
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,4.0,3000,3500,3200,2011-10-28
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,3000,3500,3200,2011-10-29
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2011-10-31
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2800,2011-11-01
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,3000,3500,3200,2011-11-02
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,2500,3000,2700,2011-11-03
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,2.0,3500,4000,3800,2011-11-04
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,3500,4000,3800,2011-11-08
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,2.0,3000,4000,3500,2011-11-18
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,2.0,3000,4000,3500,2011-11-20
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,3000,4000,3500,2011-11-25
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,1.0,4500,5000,4800,2011-12-15
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,0.03,3500,4000,3800,2012-05-17
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,0.05,3500,4000,3800,2012-09-03
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,0.2,3500,4000,3800,2012-09-07
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,0.1,2500,3000,2800,2012-09-11
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,0.2,3000,3500,3200,2012-09-17
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,0.2,3000,3500,3200,2012-09-22
Odisha,Sambalpur,Kuchinda,Other,Dry Fruits,0.8,3500,4500,4000,2012-10-05
Odisha,Angul,Angul,Other,Dry Fruits,15.0,1500,2000,1800,2014-10-24
Odisha,Angul,Angul,Other,Dry Fruits,2.0,6000,6600,6400,2014-12-13
Odisha,Angul,Angul,Other,Dry Fruits,1.0,6000,6500,6200,2014-12-16
Odisha,Angul,Angul,Other,Dry Fruits,1.5,6000,6500,6200,2014-12-22
Odisha,Angul,Angul,Other,Dry Fruits,1.0,6000,6500,6200,2014-12-26
Odisha,Angul,Angul,Other,Dry Fruits,0.5,6000,6500,6200,2014-12-27
Odisha,Angul,Angul,Other,Dry Fruits,1.0,6000,6500,6200,2014-12-28
Odisha,Angul,Angul,Other,Dry Fruits,0.3,5000,6000,5500,2015-01-03
Odisha,Angul,Angul,Other,Dry Fruits,1.0,6000,6500,6200,2015-01-04
Odisha,Angul,Angul,Other,Dry Fruits,0.5,6000,6500,6200,2015-01-05
Odisha,Angul,Angul,Other,Dry Fruits,1.2,6000,6500,6200,2015-01-11
Odisha,Angul,Angul,Other,Dry Fruits,1.0,6000,6500,6200,2015-01-18
Odisha,Angul,Angul,Other,Dry Fruits,0.25,6000,6500,6200,2015-01-20
Odisha,Angul,Angul,Other,Dry Fruits,0.25,6000,6500,6200,2015-01-21
Odisha,Angul,Angul,Other,Dry Fruits,0.2,6000,6500,6200,2015-01-22
Odisha,Angul,Angul,Other,Dry Fruits,0.5,6000,6500,6200,2015-01-23
Odisha,Angul,Angul,Other,Dry Fruits,0.6,6000,6500,6200,2015-01-24
Odisha,Angul,Angul,Other,Dry Fruits,1.5,6000,6500,6200,2015-01-25
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-01-28
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-01-31
Odisha,Angul,Angul,Other,Dry Fruits,0.5,6000,6500,6200,2015-02-02
Odisha,Angul,Angul,Other,Dry Fruits,0.4,6000,6500,6200,2015-02-03
Odisha,Angul,Angul,Other,Dry Fruits,1.0,6000,6500,6200,2015-02-08
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-02-09
Odisha,Angul,Angul,Other,Dry Fruits,0.5,6000,6500,6200,2015-02-10
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-02-11
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-02-12
Odisha,Angul,Angul,Other,Dry Fruits,0.5,6000,6500,6200,2015-02-13
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-02-14
Odisha,Angul,Angul,Other,Dry Fruits,1.0,6000,6500,6200,2015-02-15
Odisha,Angul,Angul,Other,Dry Fruits,0.5,6000,6500,6200,2015-02-16
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-02-18
Odisha,Angul,Angul,Other,Dry Fruits,0.25,6000,6500,6200,2015-02-19
Odisha,Angul,Angul,Other,Dry Fruits,0.5,6000,6500,6200,2015-02-20
Odisha,Angul,Angul,Other,Dry Fruits,0.2,6000,6500,6200,2015-02-21
Odisha,Angul,Angul,Other,Dry Fruits,1.0,6000,6500,6200,2015-02-22
Odisha,Angul,Angul,Other,Dry Fruits,0.5,6000,6500,6200,2015-02-24
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-02-25
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-02-26
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-02-27
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-02-28
Odisha,Angul,Angul,Other,Dry Fruits,1.5,6000,6500,6200,2015-03-01
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-03-02
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-03-03
Odisha,Angul,Angul,Other,Dry Fruits,0.25,6000,6500,6200,2015-03-04
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-03-05
Odisha,Angul,Angul,Other,Dry Fruits,0.25,6000,6500,6200,2015-03-06
Odisha,Angul,Angul,Other,Dry Fruits,1.5,6000,6500,6200,2015-03-08
Odisha,Angul,Angul,Other,Dry Fruits,0.25,6000,6500,6200,2015-03-12
Odisha,Angul,Angul,Other,Dry Fruits,0.25,6000,6500,6200,2015-03-13
Odisha,Angul,Angul,Other,Dry Fruits,0.25,6000,6500,6200,2015-03-14
Odisha,Angul,Angul,Other,Dry Fruits,1.2,6000,6500,6200,2015-03-15
Odisha,Angul,Angul,Other,Dry Fruits,0.25,6000,6500,6200,2015-03-16
Odisha,Angul,Angul,Other,Dry Fruits,0.2,6000,6500,6200,2015-03-17
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-03-18
Odisha,Angul,Angul,Other,Dry Fruits,0.35,6000,6500,6200,2015-03-19
Odisha,Angul,Angul,Other,Dry Fruits,0.25,6000,6500,6200,2015-03-20
Odisha,Angul,Angul,Other,Dry Fruits,1.0,6000,6500,6200,2015-03-21
Odisha,Angul,Angul,Other,Dry Fruits,1.0,6000,6500,6200,2015-03-22
Odisha,Angul,Angul,Other,Dry Fruits,0.4,6000,6500,6200,2015-03-23
Odisha,Angul,Angul,Other,Dry Fruits,0.34,6000,6500,6200,2015-03-24
Odisha,Angul,Angul,Other,Dry Fruits,0.3,6000,6500,6200,2015-03-25
Odisha,Angul,Angul,Other,Dry Fruits,0.23,6000,6500,6200,2015-03-27
Odisha,Angul,Angul,Other,Dry Fruits,1.2,6000,6500,6200,2015-03-29
Odisha,Angul,Angul,Other,Dry Fruits,0.2,5000,6000,5500,2015-03-31
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-04-01
Odisha,Angul,Angul,Other,Dry Fruits,0.3,5000,6000,5500,2015-04-02
Odisha,Angul,Angul,Other,Dry Fruits,0.4,5000,6000,5500,2015-04-03
Odisha,Angul,Angul,Other,Dry Fruits,0.3,5000,6000,5500,2015-04-04
Odisha,Angul,Angul,Other,Dry Fruits,1.0,5000,6000,5500,2015-04-05
Odisha,Angul,Angul,Other,Dry Fruits,0.2,5000,6000,5500,2015-04-06
Odisha,Angul,Angul,Other,Dry Fruits,2.1,5000,6000,5500,2015-04-07
Odisha,Angul,Angul,Other,Dry Fruits,2.0,5000,6000,5500,2015-04-08
