State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,300,300,300,2021-09-27
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,300,300,300,2021-09-30
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,600,600,600,2022-01-25
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,300,300,300,2022-03-30
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,300,300,300,2022-06-28
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,300,300,300,2022-06-30
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,300,300,300,2022-07-25
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,300,300,300,2022-07-30
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,300,300,300,2022-08-31
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,300,300,300,2022-09-26
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,300,300,300,2022-09-30
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,20.0,600,600,600,2022-12-31
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,300,300,300,2023-01-23
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,500,500,500,2023-03-27
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,2.0,500,500,500,2023-03-28
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,500,500,500,2023-04-25
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,700,700,700,2023-04-30
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,1000,1000,1000,2023-05-30
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,1000,1000,1000,2023-08-28
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,2.5,1000,1000,1000,2023-09-04
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,1.5,1000,1000,1000,2023-09-25
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,10.0,1000,1000,1000,2023-09-28
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,1000,1000,1000,2023-09-29
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,1000,1000,1000,2023-10-19
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,2.0,1000,1000,1000,2023-10-20
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,1.5,1000,1000,1000,2023-10-23
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,1.5,1000,1000,1000,2023-10-24
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,4.0,1000,1000,1000,2023-10-25
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,1000,1000,1000,2023-10-28
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,1000,1000,1000,2023-11-29
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,12.0,1000,1000,1000,2023-11-30
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,5.0,1000,1000,1000,2023-12-11
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,19.0,1000,1000,1000,2023-12-28
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,2.0,1000,1000,1000,2024-01-11
Chattisgarh,Koria,Baikunthpur,Ambada Seed,Forest Products,2.0,1000,1000,1000,2024-01-19
Chattisgarh,Surajpur,Surajpur,Ambada Seed,Forest Products,250.0,1000,1000,1000,2023-11-30
Chattisgarh,Surajpur,Surajpur,Ambada Seed,Forest Products,50.0,1000,1000,1000,2024-01-31
Chattisgarh,Dantewada,Gidam,Other,Forest Products,10.0,900,1000,950,2010-08-22
Chattisgarh,Dantewada,Gidam,Other,Forest Products,1.5,800,900,850,2010-11-18
Chattisgarh,Dantewada,Gidam,Other,Forest Products,0.1,1500,1600,1550,2011-01-09
Chattisgarh,Dantewada,Gidam,Other,Forest Products,0.5,800,900,850,2011-01-24
Chattisgarh,Dantewada,Gidam,Other,Forest Products,2.0,800,900,850,2011-01-28
Chattisgarh,Dantewada,Gidam,Other,Forest Products,1.0,800,900,850,2011-02-22
Chattisgarh,Dantewada,Gidam,Other,Forest Products,100.0,624,724,674,2013-09-25
Chattisgarh,Dantewada,Gidam,Other,Forest Products,10.0,1000,1100,1050,2013-10-22
Chattisgarh,Dantewada,Gidam,Other,Forest Products,50.0,1000,1100,1050,2014-05-07
Chattisgarh,Dantewada,Gidam,Other,Forest Products,100.0,600,700,650,2014-07-10
Chattisgarh,Dantewada,Gidam,Other,Forest Products,150.0,600,700,650,2014-07-11
Chattisgarh,Dantewada,Gidam,Other,Forest Products,100.0,600,700,650,2014-07-12
Chattisgarh,Dantewada,Gidam,Other,Forest Products,50.0,600,700,650,2014-07-13
Chattisgarh,Dantewada,Gidam,Other,Forest Products,100.0,600,700,650,2014-07-14
Chattisgarh,Dantewada,Gidam,Other,Forest Products,0.3,900,1000,950,2015-01-31
Chattisgarh,Dantewada,Gidam,Other,Forest Products,0.5,800,900,850,2015-02-10
Chattisgarh,Dantewada,Gidam,Other,Forest Products,1.5,1000,1100,1050,2016-01-08
Chattisgarh,Dantewada,Gidam,Other,Forest Products,2.2,1200,1300,1250,2017-09-17
Chattisgarh,Dantewada,Gidam,Other,Forest Products,13.0,800,900,850,2018-05-25
Chattisgarh,Dantewada,Gidam,Other,Forest Products,5.0,3000,3200,3100,2023-09-12
Chattisgarh,Dantewada,Gidam,Other,Forest Products,20.0,2800,3000,2900,2023-10-10
Chattisgarh,Dantewada,Gidam,Other,Forest Products,2.0,2800,3000,2900,2023-10-13
Chattisgarh,Dantewada,Gidam,Other,Forest Products,99.5,1400,1600,1500,2023-10-31
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Ambada Seed,Forest Products,0.5,1150,1350,1200,2019-10-12
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Ambada Seed,Forest Products,1.0,1000,1200,1100,2019-10-14
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Ambada Seed,Forest Products,0.5,1100,1250,1150,2019-10-15
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Ambada Seed,Forest Products,0.8,1050,1250,1100,2019-10-16
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Ambada Seed,Forest Products,2.0,1100,1300,1200,2019-10-17
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Ambada Seed,Forest Products,1.0,1100,1300,1200,2019-10-18
